permno,adate,qdate,public_date,pe_exi,TICKER
86783,2011-12-31,2012-09-30,2013-01-31,25.906,PCLN
86783,2012-12-31,2012-12-31,2013-02-28,24.914,PCLN
86783,2012-12-31,2012-12-31,2013-03-31,24.879,PCLN
86783,2012-12-31,2012-12-31,2013-04-30,25.162,PCLN
86783,2012-12-31,2013-03-31,2013-05-31,27.789,PCLN
86783,2012-12-31,2013-03-31,2013-06-30,28.575,PCLN
86783,2012-12-31,2013-03-31,2013-07-31,30.269,PCLN
86783,2012-12-31,2013-06-30,2013-08-31,30.802,PCLN
86783,2012-12-31,2013-06-30,2013-09-30,33.179,PCLN
86783,2012-12-31,2013-06-30,2013-10-31,34.586,PCLN
86783,2012-12-31,2013-09-30,2013-11-30,34.431,PCLN
86783,2012-12-31,2013-09-30,2013-12-31,33.566,PCLN
86783,2012-12-31,2013-09-30,2014-01-31,33.061,PCLN
86783,2013-12-31,2013-12-31,2014-02-28,37.354,PCLN
86783,2013-12-31,2013-12-31,2014-03-31,33.007,PCLN
86783,2013-12-31,2013-12-31,2014-04-30,32.062,PCLN
86783,2013-12-31,2014-03-31,2014-05-31,34.097,PCLN
86783,2013-12-31,2014-03-31,2014-06-30,32.080,PCLN
86783,2013-12-31,2014-03-31,2014-07-31,33.132,PCLN
86783,2013-12-31,2014-06-30,2014-08-31,31.123,PCLN
86783,2013-12-31,2014-06-30,2014-09-30,28.979,PCLN
86783,2013-12-31,2014-06-30,2014-10-31,30.170,PCLN
86783,2013-12-31,2014-09-30,2014-11-30,26.207,PCLN
86783,2013-12-31,2014-09-30,2014-12-31,25.756,PCLN
86783,2013-12-31,2014-09-30,2015-01-31,22.803,PCLN
86783,2014-12-31,2014-12-31,2015-02-28,27.096,PCLN
86783,2014-12-31,2014-12-31,2015-03-31,25.490,PCLN
86783,2014-12-31,2014-12-31,2015-04-30,27.103,PCLN
86783,2014-12-31,2015-03-31,2015-05-31,25.568,PCLN
86783,2014-12-31,2015-03-31,2015-06-30,25.117,PCLN
86783,2014-12-31,2015-03-31,2015-07-31,27.128,PCLN
86783,2014-12-31,2015-06-30,2015-08-31,27.834,PCLN
86783,2014-12-31,2015-06-30,2015-09-30,27.572,PCLN
86783,2014-12-31,2015-06-30,2015-10-31,32.417,PCLN
86783,2014-12-31,2015-09-30,2015-11-30,26.039,PCLN
86783,2014-12-31,2015-09-30,2015-12-31,26.584,PCLN
86783,2014-12-31,2015-09-30,2016-01-31,22.205,PCLN
86783,2015-12-31,2015-12-31,2016-02-29,25.586,PCLN
86783,2015-12-31,2015-12-31,2016-03-31,26.066,PCLN
86783,2015-12-31,2015-12-31,2016-04-30,27.172,PCLN
86783,2015-12-31,2016-03-31,2016-05-31,24.879,PCLN
86783,2015-12-31,2016-03-31,2016-06-30,24.565,PCLN
86783,2015-12-31,2016-03-31,2016-07-31,26.580,PCLN
86783,2015-12-31,2016-06-30,2016-08-31,27.001,PCLN
86783,2015-12-31,2016-06-30,2016-09-30,28.044,PCLN
86783,2015-12-31,2016-06-30,2016-10-31,28.097,PCLN
86783,2015-12-31,2016-09-30,2016-11-30,38.369,PCLN
86783,2015-12-31,2016-09-30,2016-12-31,37.409,PCLN
86783,2015-12-31,2016-09-30,2017-01-31,40.192,PCLN
86783,2016-12-31,2016-12-31,2017-02-28,40.425,PCLN
86783,2016-12-31,2016-12-31,2017-03-31,41.734,PCLN
86783,2016-12-31,2016-12-31,2017-04-30,43.302,PCLN
86783,2016-12-31,2017-03-31,2017-05-31,42.363,PCLN
86783,2016-12-31,2017-03-31,2017-06-30,42.214,PCLN
86783,2016-12-31,2017-03-31,2017-07-31,45.780,PCLN
86783,2016-12-31,2017-06-30,2017-08-31,39.331,PCLN
86783,2016-12-31,2017-06-30,2017-09-30,38.879,PCLN
86783,2016-12-31,2017-06-30,2017-10-31,40.602,PCLN
86783,2016-12-31,2017-09-30,2017-11-30,24.393,PCLN
86783,2016-12-31,2017-09-30,2017-12-31,24.365,PCLN
86783,2016-12-31,2017-09-30,2018-01-31,26.809,PCLN
86783,2017-12-31,2017-12-31,2018-02-28,43.407,PCLN
86783,2017-12-31,2017-12-31,2018-03-31,44.396,PCLN
86783,2017-12-31,2017-12-31,2018-04-30,46.479,PCLN
86783,2017-12-31,2018-03-31,2018-05-31,42.390,BKNG
86783,2017-12-31,2018-03-31,2018-06-30,40.746,BKNG
86783,2017-12-31,2018-03-31,2018-07-31,40.778,BKNG
86783,2017-12-31,2018-06-30,2018-08-31,35.201,BKNG
86783,2017-12-31,2018-06-30,2018-09-30,35.786,BKNG
86783,2017-12-31,2018-06-30,2018-10-31,33.813,BKNG
86783,2017-12-31,2018-09-30,2018-11-30,32.811,BKNG
86783,2017-12-31,2018-09-30,2018-12-31,29.872,BKNG
86783,2017-12-31,2018-09-30,2019-01-31,31.787,BKNG
86783,2018-12-31,2018-12-31,2019-02-28,20.382,BKNG
86783,2018-12-31,2018-12-31,2019-03-31,20.957,BKNG
86783,2018-12-31,2018-12-31,2019-04-30,22.279,BKNG
86783,2018-12-31,2019-03-31,2019-05-31,18.851,BKNG
86783,2018-12-31,2019-03-31,2019-06-30,21.337,BKNG
86783,2018-12-31,2019-03-31,2019-07-31,21.473,BKNG
86783,2018-12-31,2019-06-30,2019-08-31,21.837,BKNG
86783,2018-12-31,2019-06-30,2019-09-30,21.795,BKNG
86783,2018-12-31,2019-06-30,2019-10-31,22.751,BKNG
86783,2018-12-31,2019-09-30,2019-11-30,19.445,BKNG
86783,2018-12-31,2019-09-30,2019-12-31,20.974,BKNG
86783,2018-12-31,2019-09-30,2020-01-31,18.694,BKNG
86783,2019-12-31,2019-12-31,2020-02-29,15.164,BKNG
86783,2019-12-31,2019-12-31,2020-03-31,12.031,BKNG
86783,2019-12-31,2019-12-31,2020-04-30,13.241,BKNG
86783,2019-12-31,2020-03-31,2020-05-31,20.826,BKNG
86783,2019-12-31,2020-03-31,2020-06-30,20.228,BKNG
86783,2019-12-31,2020-03-31,2020-07-31,21.114,BKNG
86783,2019-12-31,2020-06-30,2020-08-31,32.260,BKNG
86783,2019-12-31,2020-06-30,2020-09-30,28.887,BKNG
86783,2019-12-31,2020-06-30,2020-10-31,27.398,BKNG
86783,2019-12-31,2020-09-30,2020-11-30,61.116,BKNG
86783,2019-12-31,2020-09-30,2020-12-31,67.107,BKNG
86783,2019-12-31,2020-09-30,2021-01-31,58.582,BKNG
86783,2020-12-31,2020-12-31,2021-02-28,419.800,BKNG
86783,2020-12-31,2020-12-31,2021-03-31,451.727,BKNG
86783,2020-12-31,2020-12-31,2021-04-30,474.500,BKNG
86783,2020-12-31,2021-03-31,2021-05-31,138.102,BKNG
86783,2020-12-31,2021-03-31,2021-06-30,127.958,BKNG
86783,2020-12-31,2021-03-31,2021-07-31,127.384,BKNG
86783,2020-12-31,2021-06-30,2021-08-31,228.823,BKNG
86783,2020-12-31,2021-06-30,2021-09-30,236.206,BKNG
86783,2020-12-31,2021-06-30,2021-10-31,240.874,BKNG
86783,2020-12-31,2021-09-30,2021-11-30,228.462,BKNG
86783,2020-12-31,2021-09-30,2021-12-31,260.786,BKNG
86783,2020-12-31,2021-09-30,2022-01-31,266.971,BKNG
86783,2021-12-31,2021-12-31,2022-02-28,77.112,BKNG
86783,2021-12-31,2021-12-31,2022-03-31,83.367,BKNG
86783,2021-12-31,2021-12-31,2022-04-30,78.463,BKNG
86783,2021-12-31,2022-03-31,2022-05-31,181.518,BKNG
86783,2021-12-31,2022-03-31,2022-06-30,141.504,BKNG
86783,2021-12-31,2022-03-31,2022-07-31,156.609,BKNG
86783,2021-12-31,2022-06-30,2022-08-31,50.182,BKNG
86783,2021-12-31,2022-06-30,2022-09-30,43.960,BKNG
86783,2021-12-31,2022-06-30,2022-10-31,50.013,BKNG
86783,2021-12-31,2022-09-30,2022-11-30,34.692,BKNG
86783,2021-12-31,2022-09-30,2022-12-31,,BKNG
86868,,2009-09-30,2010-01-31,,GS
86868,2009-12-31,2009-12-31,2010-02-28,7.065,GS
86868,2009-12-31,2009-12-31,2010-03-31,7.710,GS
86868,2009-12-31,2009-12-31,2010-04-30,6.561,GS
86868,2009-12-31,2010-03-31,2010-05-31,6.018,GS
86868,2009-12-31,2010-03-31,2010-06-30,5.476,GS
86868,2009-12-31,2010-03-31,2010-07-31,6.292,GS
86868,2009-12-31,2010-06-30,2010-08-31,6.895,GS
86868,2009-12-31,2010-06-30,2010-09-30,7.280,GS
86868,2009-12-31,2010-06-30,2010-10-31,8.113,GS
86868,2009-12-31,2010-09-30,2010-11-30,8.877,GS
86868,2009-12-31,2010-09-30,2010-12-31,9.560,GS
86868,2009-12-31,2010-09-30,2011-01-31,9.302,GS
86868,2010-12-31,2010-12-31,2011-02-28,12.426,GS
